course_code,subject,title,units_min,units_max,term,section_num,component,max_enrolled,curr_enrolled,building,days,start_time,end_time,start_date,end_date,school,level_num,level,section_id,is_anchor
175A,MUSIC,Flute,1,3,2025-2026 Spring,1,PRA,15,2,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,175,intro,MUSIC-175A-PRA-01,True
175F,MUSIC,Saxophone,1,3,2025-2026 Spring,1,PRA,9,2,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,175,intro,MUSIC-175F-PRA-01,True
176B,MUSIC,Trumpet,1,3,2025-2026 Spring,1,PRA,6,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,176,intro,MUSIC-176B-PRA-01,True
176C,MUSIC,Trombone,1,3,2025-2026 Spring,1,PRA,6,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,176,intro,MUSIC-176C-PRA-01,True
177,MUSIC,Percussion,1,3,2025-2026 Spring,1,PRA,6,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,177,intro,MUSIC-177-PRA-01,True
179Z,MUSIC,Applied Music Private Lessons,0,0,2025-2026 Spring,27,PRA,10,1,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,179,intro,MUSIC-179Z-PRA-27,True
179Z,MUSIC,Applied Music Private Lessons,0,0,2025-2026 Spring,19,PRA,30,1,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,179,intro,MUSIC-179Z-PRA-19,True
179Z,MUSIC,Applied Music Private Lessons,0,0,2025-2026 Spring,20,PRA,30,2,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,179,intro,MUSIC-179Z-PRA-20,True
181,MUSIC,Jazz Combos,1,1,2025-2026 Spring,2,PRA,30,0,,,,,,,hs_humanities,181,intro,MUSIC-181-PRA-02,True
181,MUSIC,Jazz Combos,1,1,2025-2026 Spring,1,PRA,70,28,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,181,intro,MUSIC-181-PRA-01,True
183A,MUSIC,German Art Song Interpretation,1,1,2025-2026 Spring,1,PRA,20,10,Campbell Recital Hall,Thursday,3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,183,intro,MUSIC-183A-PRA-01,True
183AZ,MUSIC,German Art Song Interpretation,0,0,2025-2026 Spring,1,PRA,20,4,Campbell Recital Hall,Thursday,3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,183,intro,MUSIC-183AZ-PRA-01,True
183C,MUSIC,Interpretation of Musical Theater Repertoire (TAPS 183C),1,2,2025-2026 Spring,1,PRA,20,0,,,,,,,hs_humanities,183,intro,MUSIC-183C-PRA-01,True
183G,MUSIC,Sing & Be Well: Exploring and Integrating Wellness Through Singing,1,1,2025-2026 Spring,1,PRA,30,13,DINKG10,Friday,11:30:00 AM,12:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,183,intro,MUSIC-183G-PRA-01,True
183GZ,MUSIC,Sing & Be Well: Exploring and Integrating Wellness Through Singing,0,0,2025-2026 Spring,1,PRA,18,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,183,intro,MUSIC-183GZ-PRA-01,True
184C,MUSIC,Dramatic Vocal Arts: Songs and Scenes Onstage (TAPS 184C),1,2,2025-2026 Spring,2,PRA,15,0,,,,,,,hs_humanities,184,intro,MUSIC-184C-PRA-02,True
184C,MUSIC,Dramatic Vocal Arts: Songs and Scenes Onstage (TAPS 184C),1,2,2025-2026 Spring,1,PRA,15,8,Departmental Room,"Monday,Wednesday",6:30:00 PM,9:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,184,intro,MUSIC-184C-PRA-01,True
184CZ,MUSIC,Dramatic Vocal Arts: Songs and Scenes Onstage,0,0,2025-2026 Spring,1,PRA,15,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,184,intro,MUSIC-184CZ-PRA-01,True
203,MUSIC,Audiovisual Performance,3,4,2025-2026 Spring,1,SEM,8,5,Knoll 317,"Tuesday,Thursday",10:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,203,mid,MUSIC-203-SEM-01,True
214,MUSIC,"Copyright, IP, and AI in Popular Music (AFRICAAM 274, AMSTUD 274)",3,3,2025-2026 Spring,1,SEM,15,3,McMurtry Art Building 360,"Tuesday,Thursday",12:00:00 PM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,214,mid,MUSIC-214-SEM-01,True
216J,MUSIC,"Studies in Ethnomusicology: Listening to the Local: Music Ethnography of the Bay Area (AMSTUD 116J, ANTHRO 146J, CSRE 146J, MUSIC 116J)",3,5,2025-2026 Spring,1,SEM,30,0,Braun 102,"Monday,Wednesday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,216,mid,MUSIC-216J-SEM-01,True
220C,MUSIC,Research Seminar in Computer-Generated Music,3,4,2025-2026 Spring,1,SEM,20,7,Knoll217,"Monday,Wednesday",1:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,220,mid,MUSIC-220C-SEM-01,True
244J,MUSIC,Studies in Music of the Romantic Period: The Faust Legend in Romantic Music (MUSIC 144J),3,4,2025-2026 Spring,1,SEM,25,3,Braun 131,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,244,mid,MUSIC-244J-SEM-01,True
250A,MUSIC,Physical Interaction Design for Music,3,4,2025-2026 Spring,3,LBS,15,8,Departmental Room,Tuesday,5:30:00 PM,7:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,250,mid,MUSIC-250A-LBS-03,False
250A,MUSIC,Physical Interaction Design for Music,3,4,2025-2026 Spring,2,LBS,15,2,Departmental Room,Tuesday,3:30:00 PM,5:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,250,mid,MUSIC-250A-LBS-02,False
250A,MUSIC,Physical Interaction Design for Music,3,4,2025-2026 Spring,5,LBS,15,6,Departmental Room,Wednesday,3:30:00 PM,5:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,250,mid,MUSIC-250A-LBS-05,False
250A,MUSIC,Physical Interaction Design for Music,3,4,2025-2026 Spring,4,LBS,15,7,Departmental Room,Wednesday,1:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,250,mid,MUSIC-250A-LBS-04,False
250A,MUSIC,Physical Interaction Design for Music,3,4,2025-2026 Spring,1,SEM,50,25,Knoll217,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,250,mid,MUSIC-250A-SEM-01,True
250A,MUSIC,Physical Interaction Design for Music,3,4,2025-2026 Spring,6,LBS,15,2,Departmental Room,Thursday,10:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,250,mid,MUSIC-250A-LBS-06,False
254,MUSIC,Computational Music Analysis (CS 275B),2,4,2025-2026 Spring,1,SEM,30,0,,,,,,,hs_humanities,254,mid,MUSIC-254-SEM-01,True
257,MUSIC,You Are What You Use: Designing Technology for Neural Change,3,5,2025-2026 Spring,1,LEC,60,13,Knoll217,Friday,11:30:00 AM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,257,mid,MUSIC-257-LEC-01,True
257,MUSIC,You Are What You Use: Designing Technology for Neural Change,3,5,2025-2026 Spring,1,LEC,60,13,Knoll217,Tuesday,6:00:00 PM,7:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,257,mid,MUSIC-257-LEC-01,True
272A,MUSIC,Piano for Music Majors/Minors,1,3,2025-2026 Spring,7,LAB,18,2,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,272,mid,MUSIC-272A-LAB-07,True
272A,MUSIC,Piano for Music Majors/Minors,1,3,2025-2026 Spring,6,LAB,18,3,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,272,mid,MUSIC-272A-LAB-06,True
272A,MUSIC,Piano for Music Majors/Minors,1,3,2025-2026 Spring,4,LAB,18,2,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,272,mid,MUSIC-272A-LAB-04,True
274A,MUSIC,Violin for Music Majors/Minors,1,3,2025-2026 Spring,6,PRA,13,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,274,mid,MUSIC-274A-PRA-06,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,16,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-16,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,20,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-20,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,21,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-21,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,14,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-14,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,13,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-13,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,15,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-15,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,12,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-12,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,7,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-07,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,8,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-08,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,10,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-10,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,3,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-03,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,5,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-05,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,9,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-09,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,23,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-23,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,22,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-22,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,24,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-24,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,25,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-25,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,30,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-30,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,31,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-31,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,34,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-34,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,35,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-35,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,26,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-26,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,28,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-28,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,1,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-01,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,41,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-41,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,40,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-40,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,38,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-38,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,37,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-37,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,11,PRA,30,1,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-11,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,18,PRA,30,1,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-18,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,17,PRA,30,1,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-17,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,4,PRA,30,1,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-04,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,33,PRA,30,1,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-33,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,29,PRA,30,1,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-29,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,27,PRA,30,1,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-27,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,36,PRA,30,2,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-36,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,39,PRA,30,1,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-39,True
279Z,MUSIC,Private Lessons for Music Majors/Minors,0,0,2025-2026 Spring,6,PRA,30,1,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,279,mid,MUSIC-279Z-PRA-06,True
280,MUSIC,TA Training Course,1,1,2025-2026 Spring,1,LEC,15,0,,,,,,,hs_humanities,280,mid,MUSIC-280-LEC-01,True
300K,MUSIC,Social and Cultural Theory for Music Research,3,4,2025-2026 Spring,1,SEM,25,5,Braun 131,Friday,1:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,300,advanced,MUSIC-300K-SEM-01,True
310,MUSIC,Research Seminar in Musicology,3,5,2025-2026 Spring,1,SEM,10,2,Braun 131,Friday,10:30:00 AM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,310,advanced,MUSIC-310-SEM-01,True
323,MUSIC,Doctoral Seminar in Composition,3,4,2025-2026 Spring,1,SEM,24,11,Braun 102,Tuesday,3:00:00 PM,4:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,323,advanced,MUSIC-323-SEM-01,True
324,MUSIC,Graduate Composition Forum,1,1,2025-2026 Spring,1,COL,20,6,Braun 102,Tuesday,5:30:00 PM,7:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,324,advanced,MUSIC-324-COL-01,True
428,MUSIC,Research Practicum in Interdisciplinary Piano Performance Applications (MUSIC 128A),1,3,2025-2026 Spring,1,SEM,6,0,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,428,advanced,MUSIC-428-SEM-01,True
1,TAPS,Introduction to Theater and Performance Studies,4,4,2025-2026 Spring,1,SEM,30,15,Roble Gymnasium 117,"Monday,Wednesday",2:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,1,seminar,TAPS-1-SEM-01,True
21T,TAPS,"StoryCraft: Sexuality, Intimacy & Relationships (FEMGEN 21T)",2,2,2025-2026 Spring,1,PRA,16,0,,,,,,,hs_humanities,21,seminar,TAPS-21T-PRA-01,True
30,TAPS,Introduction to Theatrical Design,4,4,2025-2026 Spring,1,LEC,15,5,Memaud126,"Tuesday,Thursday",1:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,30,intro,TAPS-30-LEC-01,True
31,TAPS,Introduction to Lighting and Production,4,4,2025-2026 Spring,1,PRA,10,7,Roble Gymnasium 117,Wednesday,11:30:00 AM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,31,seminar,TAPS-31-PRA-01,True
39,TAPS,Production Crew,1,3,2025-2026 Spring,3,PRA,999,2,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,39,seminar,TAPS-39-PRA-03,True
39,TAPS,Production Crew,1,3,2025-2026 Spring,2,PRA,999,2,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,39,seminar,TAPS-39-PRA-02,True
39,TAPS,Production Crew,1,3,2025-2026 Spring,1,PRA,999,9,,,,,"Mar 30, 2026","Jun 3, 2026",hs_humanities,39,seminar,TAPS-39-PRA-01,True
103,TAPS,Beginning Improvising,3,3,2025-2026 Spring,1,PRA,20,30,Roble Gymnasium 136,"Monday,Wednesday,Friday",9:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,103,intro,TAPS-103-PRA-01,True
120A,TAPS,Acting I: Fundamentals of Acting,4,4,2025-2026 Spring,1,PRA,18,18,Memaud204,"Monday,Wednesday",4:30:00 PM,6:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,120,intro,TAPS-120A-PRA-01,True
122P,TAPS,Undergrad Performance Project,1,9,2025-2026 Spring,1,PRA,20,16,Roble Gymnasium 137,"Tuesday,Thursday",3:00:00 PM,4:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,122,intro,TAPS-122P-PRA-01,True
127,TAPS,Movement for the Actor,3,3,2025-2026 Spring,1,PRA,20,6,Roble Gymnasium 114,"Monday,Wednesday",10:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,127,intro,TAPS-127-PRA-01,True
127M,TAPS,Introduction to Mask,3,3,2025-2026 Spring,1,PRA,20,0,,,,,,,hs_humanities,127,intro,TAPS-127M-PRA-01,True
134S,TAPS,Prop Design for Stage and Screen,2,2,2025-2026 Spring,1,PRA,18,6,Memaud126,Wednesday,1:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,134,intro,TAPS-134S-PRA-01,True
140,TAPS,Introduction to Projects in Theatrical Production,1,4,2025-2026 Spring,1,PRA,30,4,Memaud125,Wednesday,3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,140,intro,TAPS-140-PRA-01,True
153E,TAPS,"Culture Beyond Capital (AFRICAAM 153, ARTHIST 153A, CSRE 153)",1,5,2025-2026 Spring,1,LEC,80,1,60-109,Wednesday,11:30:00 AM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,153,intro,TAPS-153E-LEC-01,True
158W,TAPS,"Black Theater and its Relevance: The Plays of August Wilson and Lorraine Hansberry (AFRICAAM 158C, AMSTUD 158C, TAPS 358W)",4,4,2025-2026 Spring,1,SEM,18,4,Roble Gymnasium 139,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,158,intro,TAPS-158W-SEM-01,True
178C,TAPS,Dramatic Writing Workshop (TAPS 278C),1,4,2025-2026 Spring,1,PRA,10,6,Roble Gymnasium 139,Friday,12:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,178,intro,TAPS-178C-PRA-01,True
184C,TAPS,Dramatic Vocal Arts: Songs and Scenes Onstage (MUSIC 184C),1,2,2025-2026 Spring,1,PRA,15,1,Departmental Room,"Monday,Wednesday",6:30:00 PM,9:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,184,intro,TAPS-184C-PRA-01,True
210,TAPS,"Righteous Rage, Healing Justice: Contemporary Black Feminisms (AFRICAAM 210, AMSTUD 210, FEMGEN 210)",3,4,2025-2026 Spring,1,LEC,18,0,360-361A,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,210,mid,TAPS-210-LEC-01,True
250T,TAPS,"Queer Indigenous Performances in the Americas (FEMGEN 250T, NATIVEAM 250T)",4,4,2025-2026 Spring,1,SEM,15,4,Roble Gymnasium 139,Tuesday,4:30:00 PM,7:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,250,mid,TAPS-250T-SEM-01,True
258,TAPS,"Black Feminist Theater and Theory (AFRICAAM 258, AMSTUD 258B, CSRE 258, FEMGEN 258X)",4,4,2025-2026 Spring,1,SEM,20,4,Roble Gymnasium 139,Monday,1:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,258,mid,TAPS-258-SEM-01,True
278C,TAPS,Dramatic Writing Workshop (TAPS 178C),1,4,2025-2026 Spring,1,PRA,10,2,Roble Gymnasium 139,Friday,12:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,278,mid,TAPS-278C-PRA-01,True
314,TAPS,Performing Identities (FEMGEN 314),4,5,2025-2026 Spring,1,SEM,15,4,Roble Gymnasium 139,Monday,9:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,314,advanced,TAPS-314-SEM-01,True
323,TAPS,Advanced Performance Theory and Dance Studies,4,4,2025-2026 Spring,1,SEM,15,8,Roble Gymnasium 139,Wednesday,1:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,323,advanced,TAPS-323-SEM-01,True
358W,TAPS,"Black Theater and its Relevance: The Plays of August Wilson and Lorraine Hansberry (AFRICAAM 158C, AMSTUD 158C, TAPS 158W)",4,4,2025-2026 Spring,1,SEM,18,4,Roble Gymnasium 139,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,358,advanced,TAPS-358W-SEM-01,True
88SI,FILMEDIA,Bollywood and Beyond: Cinematic Visions in the Postcolony (GLOBAL 88SI),1,2,2025-2026 Spring,1,ACT,20,15,Encina Commons 123,Monday,4:30:00 PM,5:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,88,seminar,FILMEDIA-88SI-ACT-01,True
102,FILMEDIA,Theories of the Moving Image: The Technologically Mediated Image (FILMEDIA 302),4,4,2025-2026 Spring,1,SEM,24,12,McMurtry Art Building 115,Monday,5:30:00 PM,7:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,102,intro,FILMEDIA-102-SEM-01,True
102,FILMEDIA,Theories of the Moving Image: The Technologically Mediated Image (FILMEDIA 302),4,4,2025-2026 Spring,1,SEM,24,12,McMurtry Art Building 360,"Monday,Wednesday",11:30:00 AM,12:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,102,intro,FILMEDIA-102-SEM-01,True
102,FILMEDIA,Theories of the Moving Image: The Technologically Mediated Image (FILMEDIA 302),4,4,2025-2026 Spring,3,DIS,18,0,Departmental Room,Thursday,2:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,102,intro,FILMEDIA-102-DIS-03,False
102,FILMEDIA,Theories of the Moving Image: The Technologically Mediated Image (FILMEDIA 302),4,4,2025-2026 Spring,2,DIS,18,0,Departmental Room,Thursday,1:30:00 PM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,102,intro,FILMEDIA-102-DIS-02,False
135,FILMEDIA,"Around the World in Ten Films (FILMEDIA 335, GLOBAL 135)",3,4,2025-2026 Spring,1,LEC,80,29,McMurtry Art Building Oshman,Thursday,10:30:00 AM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,135,intro,FILMEDIA-135-LEC-01,True
135,FILMEDIA,"Around the World in Ten Films (FILMEDIA 335, GLOBAL 135)",3,4,2025-2026 Spring,1,LEC,80,29,McMurtry Art Building Oshman,Wednesday,5:30:00 PM,7:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,135,intro,FILMEDIA-135-LEC-01,True
152B,FILMEDIA,"American Families (AMSTUD 152, ENGLISH 152A)",5,5,2025-2026 Spring,1,SEM,16,3,160-314,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,152,intro,FILMEDIA-152B-SEM-01,True
193,FILMEDIA,Almodovar's Cinema (ILAC 193),3,5,2025-2026 Spring,1,SEM,24,3,50-52H,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,193,intro,FILMEDIA-193-SEM-01,True
267,FILMEDIA,"Intimacies as Method: Studying Black and Brown Relation (ARTHIST 267, ARTHIST 467, FILMEDIA 467)",4,5,2025-2026 Spring,1,SEM,14,3,McMurtry Art Building 370,Wednesday,1:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",hs_humanities,267,mid,FILMEDIA-267-SEM-01,True
